,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
37872,370819,Female,Hispanic,Active,PW SOLID RESOURCES COMMERCIAL FRANCHISE,7034,ADMINISTRATIVE CLERK,2017-06-11,0.0,37584.0,37584.0
26678,281800,Female,Hispanic,Active,PW SOLID RESOURCES AS NEEDED,7055,PROJECT ASSISTANT,2010-03-15,0.0,48796.56,48796.56
32259,325897,Female,Black,Active,PW SOLID RESOURCES AS NEEDED,7055,ADMINISTRATIVE CLERK,2017-08-21,0.0,37584.0,37584.0
3146,44219,Female,Black,Leave,PW SOLID RESOURC RCYCLG/COLLCTN,7002,MAINTENANCE LABORER,1981-12-13,0.0,0.0,0.0
46887,32376,Female,Caucasian,Active,PW RESURFACING & RECONSTRUCTION,7411,SR MGMT ANALYST II,1995-03-20,0.0,131648.4,131648.4
2740,55215,Female,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS SUPT I,1995-04-16,0.0,112543.2,112543.2
48041,31742,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,PR CLERK,1984-11-26,0.0,79156.08,79156.08
10280,34567,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,MOTOR SWEEPER OPERATOR,2000-08-03,1990.13,72370.08,74360.21
23506,99094,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,HEAVY DUTY TRUCK OPER,2005-05-31,3666.79,66669.84,70336.63
9441,27371,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,SR ADMINISTRATIVE CLERK,1998-01-20,0.0,66001.68,66001.68
3530,44814,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS WORKER II,1999-10-14,0.0,63182.88,63182.88
17444,35747,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS WORKER I,1997-11-10,1634.12,59424.48,61058.6
2872,43426,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,MAINTENANCE LABORER,1999-10-14,1466.56,53327.52,54794.08
8894,28167,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,ADMINISTRATIVE CLERK,2000-03-09,0.0,53473.68,53473.68
40867,376819,Female,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,MAINTENANCE ASST,2016-03-21,0.0,37458.72,37458.72
39132,373525,Female,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,OFFICE TRAINEE ADMIN CLERK,2015-07-12,0.0,36581.76,36581.76
18288,69864,Female,Caucasian,Active,PW REGULATORY AFFAIRS DIV AS NEEDED,7077,PROJECT COORDINATOR,2008-02-28,0.0,81995.76,81995.76
42083,379944,Female,Caucasian,Active,PW REGULATORY AFFAIRS DIV AS NEEDED,7077,PROJECT ASSISTANT,2016-07-25,0.0,48796.56,48796.56
17411,26432,Female,Caucasian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRN AFFRS OFC,1985-11-24,0.0,144677.52,144677.52
26540,286466,Female,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SPEC III,2006-09-18,0.0,117345.6,117345.6
5713,49405,Female,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SPEC II,2000-03-29,0.0,105444.0,105444.0
34930,357012,Female,Hispanic,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGRG ASSC II,2013-06-03,0.0,99869.04,99869.04
799,27639,Female,Hispanic,Active,PW REGULATORY AFFAIRS DIV,7023,SECRETARY,1993-03-22,0.0,71722.8,71722.8
35484,360289,Female,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SPEC I,2013-10-16,0.0,68549.04,68549.04
47023,390475,Female,Filipino,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGRG ASSC I,2017-08-21,0.0,64456.56,64456.56
5533,41413,Female,Asian,Active,PW METHODS AND STANDARDS,7413,ST SVCS GEN SUPT I,1987-02-17,0.0,138371.76,138371.76
21154,82693,Female,Hispanic,Active,PW METHODS AND STANDARDS,7413,SERVICE COORDINATOR,2003-07-01,0.0,127994.4,127994.4
10867,42407,Female,Black,Active,PW METHODS AND STANDARDS,7413,ADMINISTRATIVE CLERK,1998-10-26,12528.0,53473.68,0.0
44961,382849,Female,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,ENVRMNTL ENGRG ASSC I,2016-11-28,0.0,68047.92,68047.92
11928,43365,Female,Filipino,Active,PW LA-GLENDALE WATER RECLM,7010,SR ADMINISTRATIVE CLERK,1997-10-27,0.0,66001.68,66001.68
2202,30387,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SOLID RESOURCES MGR II,1993-06-28,0.0,175120.56,175120.56
39919,163200,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PUB INFO DIRECTOR II,2015-10-19,0.0,145074.24,145074.24
25207,106121,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRN AFFRS OFC,2014-09-08,0.0,133360.56,133360.56
13246,61054,Female,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR MGMT ANALYST II,1997-03-03,0.0,128119.68,128119.68
2426,37628,Female,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGINEER,1991-06-16,0.0,127555.92,127555.92
267,14998,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PUB INFO DIRECTOR I,1989-10-09,0.0,123463.44,123463.44
12009,44084,Female,Black,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,GRAPHICS SUPERVISOR I,1989-06-05,0.0,118159.92,118159.92
1341,22420,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SPEC III,1993-03-21,0.0,117345.6,117345.6
24161,102101,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SUPVR I,2005-09-06,0.0,117345.6,117345.6
2063,31832,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR MGMT ANALYST I,1999-02-14,0.0,115299.36,115299.36
129,12313,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SPEC II,1999-02-14,0.0,105444.0,105444.0
6899,12009,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGRG ASSC II,1989-06-04,0.0,105444.0,105444.0
26218,283125,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,GRAPHICS DESIGNER II,2006-07-03,4547.66,82684.8,87232.46
23847,101441,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,MANAGEMENT ANALYST,2005-08-08,0.0,80722.08,80722.08
11103,41283,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PR CLERK,1987-09-14,0.0,79156.08,79156.08
232,18364,Female,American Indian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SECRETARY,2000-05-15,0.0,71722.8,71722.8
24457,102566,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,MANAGEMENT ASSISTANT,2005-09-19,0.0,71326.08,71326.08
32196,331283,Female,Black,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGRG ASSC I,2011-10-13,0.0,69927.12,69927.12
20977,85487,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR ADMINISTRATIVE CLERK,2003-10-06,1814.99,66001.68,67816.67
28055,297721,Female,Black,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PR PUBLIC RELATIONS REP,2015-02-09,0.0,66607.2,66607.2
27473,293492,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ACCOUNTING CLERK,2007-02-05,3347.59,60865.2,64212.79
16002,62577,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,MAINTENANCE LABORER,2001-05-10,4399.42,53327.52,57726.94
48113,392362,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PUB RELATIONS SPEC II,2017-10-16,0.0,55645.2,55645.2
21504,80803,Female,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ADMINISTRATIVE CLERK,2003-05-18,0.0,53473.68,53473.68
2095,41131,Female,Caucasian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,DIR OF SYSTEMS,1985-05-13,0.0,144844.56,144844.56
20722,78232,Female,Filipino,Active,PW INFORMATION & CONTROL SYSTEMS,7008,DATA BASE ARCHITECT,2003-02-10,0.0,136033.2,136033.2
23757,101954,Female,Caucasian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SYSTEMS PROGRAMMER II,2005-08-22,0.0,116928.0,116928.0
6933,12175,Female,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,PROGRAMMER/ANALYST IV,1999-03-01,0.0,116698.32,116698.32
13386,57416,Female,Filipino,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SR SYSTEMS ANALYST I,2000-12-11,0.0,112397.04,112397.04
2716,57998,Female,Caucasian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SYSTEMS ANALYST,1999-03-22,0.0,100307.52,100307.52
16556,45923,Female,Hispanic,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SECRETARY,1994-10-24,0.0,71722.8,71722.8
44286,384506,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT DIV-AS NEEDED,7075,STUDENT ENGINEER,2017-02-21,0.0,60343.2,60343.2
43734,384499,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT DIV-AS NEEDED,7075,PROJECT ASSISTANT,2017-02-13,0.0,48796.56,48796.56
7824,21359,Female,Black,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CH ENV COMP INSPECT II,1984-04-02,0.0,139499.28,139499.28
3669,59708,Female,Asian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGINEER,1992-06-29,7120.08,127555.92,134676.0
13796,60040,Female,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CH ENV COMP INSPECTOR I,1989-08-14,0.0,112230.0,112230.0
1347,31377,Female,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGRG ASSC II,1993-03-21,5799.42,105444.0,111243.42
18887,69919,Female,Caucasian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CIVIL ENGRG ASSOC II,2001-10-22,0.0,105444.0,105444.0
11945,43671,Female,Asian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SR ENV COMPLIANCE INSP,2001-06-05,0.0,104462.64,104462.64
5541,41719,Female,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,MANAGEMENT ANALYST,2015-03-03,0.0,100307.52,100307.52
3662,59162,Female,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENV COMPLIANCE INSP,1989-09-11,0.0,93730.32,93730.32
7913,21557,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SECRETARY,1987-08-16,0.0,71722.8,71722.8
12352,42516,Female,Black,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ACCOUNTING CLERK,1997-08-31,0.0,69697.44,69697.44
42618,379698,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGRG ASSC I,2016-07-11,0.0,68047.92,68047.92
9464,27892,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SR ADMINISTRATIVE CLERK,1986-10-14,1814.99,66001.68,67816.67
9272,26148,Female,Black,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ADMINISTRATIVE CLERK,1978-03-14,0.0,53473.68,53473.68
2507,52613,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SR PERSONNEL ANALYST I,1987-10-25,0.0,123400.8,123400.8
18351,62700,Female,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,INDUSTRIAL HYGIENIST,2001-05-21,0.0,122231.52,122231.52
27649,291853,Female,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,ENVRMNTL ENGRG ASSC II,2007-01-08,0.0,105444.0,105444.0
22322,101266,Female,Filipino,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SAFETY ENGRG ASSC II,2005-07-25,0.0,101685.6,101685.6
23444,97592,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SAFETY ENGRG ASSC I,2005-04-04,0.0,90222.48,90222.48
21464,83917,Female,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,REF CREW FIELD INSTR,2003-07-03,0.0,83311.2,83311.2
40467,375759,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,MANAGEMENT ANALYST,2016-01-11,0.0,68611.68,68611.68
7863,21653,Female,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SR ADMINISTRATIVE CLERK,1985-04-17,0.0,66001.68,66001.68
9096,29162,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,ADMINISTRATIVE CLERK,1991-08-11,0.0,53473.68,53473.68
11656,47607,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,SR ENVRMNTL ENGINEER,1989-01-30,0.0,149981.04,149981.04
18046,48748,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,SANITATION WSTWATER MGR II,1985-03-25,0.0,149271.12,149271.12
13193,53306,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,ENVRMNTL ENGINEER,1989-03-14,0.0,127555.92,127555.92
6269,39151,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,CIVIL ENGRG ASSOC III,1993-11-29,0.0,117345.6,117345.6
4318,33921,Female,Asian,Active,PW HYPERION TREAT PLANT,7007,W/WTR TRMT OPER III,1985-12-15,7213.52,107427.6,114641.12
4239,30194,Female,Black,Active,PW HYPERION TREAT PLANT,7007,W/WTR TRMT OPER II,1991-03-11,5603.15,101873.52,107476.67
5968,40057,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,ELECTRCL ENGRG ASSC II,1994-11-28,0.0,105444.0,105444.0
34586,354963,Female,Asian,Active,PW HYPERION TREAT PLANT,7007,ENVRMNTL ENGRG ASSC II,2013-03-26,0.0,99869.04,99869.04
37297,368917,Female,Hispanic,Active,PW HYPERION TREAT PLANT,7007,W/WTR TRMT OPER I,2014-12-01,4176.0,91851.12,96027.12
22136,85414,Female,Black,Active,PW HYPERION TREAT PLANT,7007,HEAVY DUTY TRUCK OPER,2003-10-06,5500.31,66669.84,72170.15
11117,37304,Female,Black,Active,PW HYPERION TREAT PLANT,7007,SR ADMINISTRATIVE CLERK,2000-03-27,0.0,66001.68,66001.68
6486,62699,Female,Asian,Active,PW HYPERION TREAT PLANT,7007,PLANT EQUIPMNT TRAINEE,2001-06-05,0.0,62556.48,62556.48
39127,373777,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,OFFICE ENGRG TECH II,2016-04-17,0.0,59967.36,59967.36
540,10839,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,GARDENER CARETAKER,2003-09-08,0.0,56438.64,56438.64
24923,104696,Female,Asian,Active,PW HYPERION TREAT PLANT,7007,SR CUSTODIAN I,2005-12-12,2661.94,48399.84,51061.78
27972,296432,Female,Black,Active,PW HYPERION TREAT PLANT,7007,CUSTODIAN,2007-04-10,2439.31,44349.12,46788.43
39817,374868,Female,Hispanic,Active,PW HIRING HALL,7491,LABORER - GROUP IV,2015-10-19,0.0,75293.28,75293.28
13440,57639,Female,Asian,Active,PW FINANCIAL MGMT DIV,7024,CH MANAGEMENT ANALYST,2000-04-24,0.0,161423.28,161423.28
1950,45455,Female,Asian,Active,PW FINANCIAL MGMT DIV,7024,SR CIVIL ENGINEER,1993-06-28,0.0,149981.04,149981.04
26536,282842,Female,Asian,Active,PW FINANCIAL MGMT DIV,7024,SR ENVRMNTL ENGINEER,2006-06-26,0.0,142067.52,142067.52
4368,16465,Female,Caucasian,Active,PW FINANCIAL MGMT DIV,7024,ENVRMNTL ENGINEER,1992-02-03,0.0,127555.92,127555.92
250,12541,Female,Black,Active,PW FINANCIAL MGMT DIV,7024,SR MGMT ANALYST I,2007-04-30,0.0,118473.12,118473.12
701,16626,Female,Filipino,Active,PW FINANCIAL MGMT DIV,7024,SR MGMT ANALYST II,2001-03-12,0.0,118118.16,118118.16
19381,73957,Female,Asian,Active,PW FINANCIAL MGMT DIV,7024,ENVRMNTL ENGRG ASSC III,2002-07-29,0.0,117345.6,117345.6
34931,357013,Female,Asian,Active,PW FINANCIAL MGMT DIV,7024,CIVIL ENGRG ASSOC III,2013-06-04,0.0,108179.28,108179.28
25292,282770,Female,Filipino,Active,PW FINANCIAL MGMT DIV,7024,SR AUDITOR,2006-07-05,0.0,106362.72,106362.72
21988,84516,Female,Caucasian,Active,PW FINANCIAL MGMT DIV,7024,CIVIL ENGRG ASSOC II,2003-08-11,0.0,105444.0,105444.0
30012,309217,Female,Asian,Active,PW FINANCIAL MGMT DIV,7024,ENVRMNTL ENGRG ASSC II,2008-02-19,0.0,105444.0,105444.0
3787,11581,Female,Black,Active,PW FINANCIAL MGMT DIV,7024,MANAGEMENT ANALYST,1999-03-15,0.0,100307.52,100307.52
4022,13644,Female,Black,Active,PW FINANCIAL MGMT DIV,7024,SR ADMINISTRATIVE CLERK,1999-04-11,9075.23,66001.68,75076.91
29203,306042,Female,Black,Active,PW FINANCIAL MGMT DIV,7024,SECRETARY,2007-11-26,0.0,71722.8,71722.8
37378,368929,Female,Caucasian,Active,PW FINANCIAL MGMT DIV,7024,CIVIL ENGRG ASSOC I,2014-12-01,0.0,69927.12,69927.12
40777,376467,Female,Filipino,Active,PW FINANCIAL MGMT DIV,7024,AUDITOR II,2016-09-18,0.0,66461.04,66461.04
46808,391159,Female,Black,Active,PW FINANCIAL MGMT DIV,7024,ENVRMNTL ENGRG ASSC I,2017-10-02,0.0,66231.36,66231.36
302,20107,Female,Black,Active,PW FINANCIAL MGMT DIV,7024,ADMINISTRATIVE CLERK,2000-10-08,12528.0,53473.68,66001.68
43532,384199,Female,Hispanic,Active,PW FINANCIAL MGMT AS NEEDED DIV,7085,PROJECT ASSISTANT,2017-02-06,0.0,48796.56,48796.56
41179,377112,Female,Black,Active,PW FINANCIAL MGMT AS NEEDED DIV,7085,STUDENT ENGINEER,2016-04-04,0.0,43618.32,43618.32
18208,53834,Female,Asian,Active,PW EXECUTIVE DIVISION,7001,ASST DIR BUR SANITATION,1987-08-30,11029.34,200531.52,211560.86
7108,13664,Female,Caucasian,Active,PW EXECUTIVE DIVISION,7001,CH FINANCIAL OFFICER,1994-11-27,0.0,198297.36,198297.36
8787,28272,Female,Caucasian,Active,PW EXECUTIVE DIVISION,7001,EXEC ADMIN ASST III,1986-06-23,0.0,92519.28,92519.28
18047,48754,Female,Hispanic,Active,PW EXECUTIVE DIVISION,7001,EXEC ADMIN ASST II,1997-01-21,0.0,81766.08,81766.08
9901,35597,Female,Caucasian,Active,PW EXECUTIVE,7407,ASST DIR BUR OF ST SVCS,1996-12-23,0.0,175099.68,175099.68
17443,35686,Female,Black,Active,PW EXECUTIVE,7407,SERVICE COORDINATOR,2001-04-10,0.0,108763.92,108763.92
13945,56646,Female,Asian,Active,PW EXECUTIVE,7407,FISCAL SYSTEMS SPEC I,1994-08-15,0.0,106822.08,106822.08
19127,79544,Female,Black,Active,PW EXECUTIVE,7407,MANAGEMENT ANALYST,2016-07-10,0.0,80722.08,80722.08
9806,33005,Female,Black,Active,PW EXECUTIVE,7407,SR ADMINISTRATIVE CLERK,2001-04-23,0.0,66001.68,66001.68
39344,373491,Female,Hispanic,Active,PW EXECUTIVE,7407,ADMINISTRATIVE CLERK,2016-06-26,0.0,38628.0,38628.0
43951,384525,Female,Hispanic,Active,PW ENVIRONMNTL MONITORG AS NEEDED,7065,PROJECT ASSISTANT,2017-02-13,0.0,48796.56,48796.56
7997,24255,Female,Caucasian,Active,PW ENVIRONMENTAL MONITORING DIV,7014,W/WTR TRMT LAB MGR II,1985-05-23,0.0,149271.12,149271.12
8823,23325,Female,Caucasian,Active,PW ENVIRONMENTAL MONITORING DIV,7014,W/WTR TRMT LAB MGR I,1990-07-29,0.0,120247.92,120247.92
553,11378,Female,Asian,Active,PW ENVIRONMENTAL MONITORING DIV,7014,SR CHEMIST,1986-05-11,0.0,108408.96,108408.96
675,26259,Female,Black,Active,PW ENVIRONMENTAL MONITORING DIV,7014,WATER MICROBIOLOGIST III,1992-07-19,0.0,108408.96,108408.96
7339,69246,Female,Filipino,Active,PW ENVIRONMENTAL MONITORING DIV,7014,WATER BIOLOGIST II,2001-09-09,0.0,94335.84,94335.84
24680,103628,Female,Caucasian,Active,PW ENVIRONMENTAL MONITORING DIV,7014,WATER MICROBIOLOGIST II,2005-11-02,0.0,94335.84,94335.84
8746,37800,Female,Asian,Active,PW ENVIRONMENTAL MONITORING DIV,7014,CHEMIST II,1987-06-29,0.0,94252.32,94252.32
10763,39977,Female,Filipino,Active,PW ENVIRONMENTAL MONITORING DIV,7014,LABORATORY TECH II,1985-12-22,0.0,76462.56,76462.56
13418,52405,Female,Hispanic,Active,PW ENVIRONMENTAL MONITORING DIV,7014,SECRETARY,1997-11-24,0.0,71722.8,71722.8
36077,363680,Female,Hispanic,Active,PW ENVIRONMENTAL MONITORING DIV,7014,WATER BIOLOGIST I,2014-04-06,0.0,63182.88,63182.88
46891,391524,Female,Asian,Active,PW ENVIRONMENTAL MONITORING DIV,7014,LABORATORY TECH I,2017-10-02,0.0,44119.44,44119.44
35009,357122,Female,Black,Active,PW DONALD C TILLMAN WATER RECLAMATION PLANT,7061,PROJECT ASSISTANT,2017-11-13,0.0,48796.56,48796.56
46332,389564,Female,Hispanic,Active,PW DONALD C TILLMAN WATER RECLAMATION PLANT,7061,STUDENT ENGINEER,2017-07-24,0.0,42449.04,42449.04
13715,14740,Female,Caucasian,Active,PW D C TILLMAN WATER RECLM,7012,SANITATION WSTWATER MGR III,1990-02-25,0.0,175120.56,175120.56
35383,359325,Female,Hispanic,Active,PW D C TILLMAN WATER RECLM,7012,ENVRMNTL ENGINEER,2013-08-26,0.0,117575.28,117575.28
26052,279313,Female,Caucasian,Active,PW D C TILLMAN WATER RECLM,7012,W/WTR TRMT OPER II,2006-03-20,10040.15,101873.52,111913.67
17147,17485,Female,Caucasian,Active,PW D C TILLMAN WATER RECLM,7012,ENVRMNTL ENGRG ASSC II,1991-03-11,0.0,105444.0,105444.0
11874,43310,Female,Caucasian,Active,PW D C TILLMAN WATER RECLM,7012,SR ADMINISTRATIVE CLERK,1995-05-21,0.0,66001.68,66001.68
20766,78718,Female,Caucasian,Active,PW D C TILLMAN WATER RECLM,7012,GARDENER CARETAKER,2003-03-03,0.0,56438.64,56438.64
40004,375137,Female,Hispanic,Active,PW D C TILLMAN WATER RECLM,7012,PLANT GUIDE,2015-11-16,0.0,33449.76,33449.76
21503,80798,Female,Filipino,Active,PW CUSTOMER CARE,7033,SOLID RESOURCES MGR II,2003-05-18,0.0,144844.56,144844.56
14191,42951,Female,Black,Active,PW CUSTOMER CARE,7033,CH CLERK,1999-12-13,0.0,94482.0,94482.0
29481,303369,Female,Filipino,Active,PW CUSTOMER CARE,7033,MANAGEMENT ANALYST,2007-09-24,0.0,89992.8,89992.8
12142,45062,Female,Black,Active,PW CUSTOMER CARE,7033,SR ADMINISTRATIVE CLERK,2000-08-28,12705.22,66001.68,78706.9
10839,39432,Female,Hispanic,Active,PW CUSTOMER CARE,7033,COMMUN INFO REP III,1997-08-18,1953.32,71033.76,72987.08
47168,390462,Female,Caucasian,Active,PW CUSTOMER CARE,7033,GEOGRAPHIC INFORMATION SYSTEMS SPECIALIST,2017-09-05,0.0,69968.88,69968.88
4657,21463,Female,Black,Active,PW CUSTOMER CARE,7033,COMMUN INFO REP II,2000-08-28,3629.99,66001.68,69631.67
27451,290615,Female,Hispanic,Active,PW CUSTOMER CARE,7033,ADMINISTRATIVE CLERK,2006-12-10,14342.99,53473.68,67816.67
45768,385439,Female,Caucasian,Active,PW CUSTOMER CARE,7033,ACCOUNTING CLERK,2017-04-03,1347.54,49005.36,50352.9
33538,345479,Female,Hispanic,Active,PW CUSTOMER CARE,7033,PROJECT ASSISTANT,2015-08-10,0.0,48796.56,48796.56
14601,31860,Female,Asian,Active,PW CONTRACT ADMINS,6001,ASST DIR BUR CONTR ADMN,1986-11-24,0.0,177897.6,177897.6
3122,49234,Female,Hispanic,Active,PW CONTRACT ADMINS,6001,CH MANAGEMENT ANALYST,1998-06-16,0.0,165870.72,165870.72
5435,39153,Female,Black,Active,PW CONTRACT ADMINS,6001,CH CONSTR INSPECTOR,1988-11-28,0.0,142902.72,142902.72
6010,51975,Female,Asian,Active,PW CONTRACT ADMINS,6001,DATA BASE ARCHITECT,1994-10-16,0.0,139791.6,139791.6
22592,101242,Female,Caucasian,Active,PW CONTRACT ADMINS,6001,SR MGMT ANALYST II,2005-07-25,0.0,121375.44,121375.44
19010,69987,Female,Asian,Active,PW CONTRACT ADMINS,6001,SR SYSTEMS ANALYST I,2001-11-06,0.0,118661.04,118661.04
7610,19757,Female,Hispanic,Active,PW CONTRACT ADMINS,6001,SR MGMT ANALYST I,1994-03-07,0.0,118473.12,118473.12
17604,70452,Female,Hispanic,Active,PW CONTRACT ADMINS,6001,PR CONSTR INSPECTOR,2001-12-03,0.0,115863.12,115863.12
22113,90081,Female,Caucasian,Active,PW CONTRACT ADMINS,6001,SR ELECTRCL INSPECTOR,2004-06-28,5609.93,101998.8,107608.73
2084,40976,Female,Caucasian,Active,PW CONTRACT ADMINS,6001,SR CONSTR INSPECTOR,1989-12-11,2813.58,102312.0,105125.58
7578,11226,Female,Hispanic,Active,PW CONTRACT ADMINS,6001,MANAGEMENT ANALYST,2007-03-01,0.0,100307.52,100307.52
13974,69410,Female,Filipino,Active,PW CONTRACT ADMINS,6001,SYSTEMS ANALYST,2001-09-17,0.0,100307.52,100307.52
2818,46622,Female,Asian,Active,PW CONTRACT ADMINS,6001,CONSTR INSPECTOR,2000-04-10,2528.83,91955.52,94484.35
18834,71683,Female,Caucasian,Active,PW CONTRACT ADMINS,6001,EXEC ADMIN ASST III,2002-03-11,0.0,92519.28,92519.28
2629,53974,Female,Hispanic,Active,PW CONTRACT ADMINS,6001,PR CLERK,1995-01-08,0.0,79156.08,79156.08
10779,37273,Female,Black,Active,PW CONTRACT ADMINS,6001,PAYROLL SUPERVISOR I,1988-08-14,0.0,75188.88,75188.88
26077,281168,Female,Hispanic,Active,PW CONTRACT ADMINS,6001,SR ADMINISTRATIVE CLERK,2006-05-30,3629.99,66001.68,69631.67
26166,288310,Female,Filipino,Active,PW CONTRACT ADMINS,6001,MANAGEMENT ASSISTANT,2006-10-30,0.0,69426.0,69426.0
42767,380917,Female,Black,Active,PW CONTRACT ADMINS,6001,ASST INSPECTOR III,2016-08-22,0.0,61032.24,61032.24
5327,51771,Female,Black,Active,PW CONTRACT ADMINS,6001,ADMINISTRATIVE CLERK,1985-06-09,0.0,53473.68,53473.68
46839,391321,Female,Other,Active,PW CONTRACT ADMINS,6001,ACCOUNTING CLERK,2017-10-02,0.0,49005.36,49005.36
